VentaID,FechaVenta,Anio,MesNumero,MesNombre,ClienteID,ClienteNombre,SegmentoCliente,IndustriaCliente,ProductoID,ProductoNombre,CategoriaProducto,MarcaProducto,RegionID,RegionNombre,Pais,ResponsableRegionEmail,VendedorID,VendedorNombre,CanalVenta,EstadoPedido,MetodoPago,Cantidad,PrecioUnitario,CostoUnitario,DescuentoPct,ImporteBruto,ImporteDescuento,ImporteNeto,CostoTotal,Margen,FechaCarga
VEN-00252,2026-05-10,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Partner,Cancelado,Orden de compra,10,820.00,510.00,0.08,8200.00,656.00,7544.00,5100.00,2444.00,2026-08-05
VEN-00253,2026-02-27,2026,2,Febrero,C005,Litware Stores,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Online,Pendiente,Tarjeta,11,22.80,7.20,0.10,250.80,25.08,225.72,79.20,146.52,2026-08-05
VEN-00254,2026-01-02,2026,1,Enero,C003,Fabrikam Digital,Corporate,technology,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Pendiente,Transferencia,7,420.00,95.00,0.05,2940.00,147.00,2793.00,665.00,2128.00,2026-08-05
VEN-00255,2026-02-01,2026,2,Febrero,C007,Tailspin Toys,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Partner,Cancelado,Transferencia,10,1250.00,420.00,0.03,12500.00,375.00,12125.00,4200.00,7925.00,2026-08-05
VEN-00256,2026-01-25,2026,1,Enero,C006,Proseware Labs,SMB,technology,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Online,Cancelado,Orden de compra,9,680.00,180.00,0.10,6120.00,612.00,5508.00,1620.00,3888.00,2026-08-05
VEN-00257,2026-05-29,2026,5,Mayo,C008,Wide World Importers,Enterprise,distribution,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Orden de compra,4,820.00,510.00,0.08,3280.00,262.40,3017.60,2040.00,977.60,2026-08-05
VEN-00258,2026-03-31,2026,3,Marzo,C010,Blue Yonder Airlines,Enterprise,travel,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Pendiente,Transferencia,7,22.80,7.20,0.05,159.60,7.98,151.62,50.40,101.22,2026-08-05
VEN-00259,2026-01-24,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Online,Completado,Orden de compra,6,95.00,42.00,0.08,570.00,45.60,524.40,252.00,272.40,2026-08-05
VEN-00260,2026-06-08,2026,6,Junio,C008,Wide World Importers,Enterprise,distribution,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Tarjeta,2,1250.00,420.00,0.00,2500.00,0.00,2500.00,840.00,1660.00,2026-08-05
VEN-00261,2026-03-28,2026,3,Marzo,C005,Litware Stores,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Tarjeta,7,820.00,510.00,0.00,5740.00,0.00,5740.00,3570.00,2170.00,2026-08-05
VEN-00262,2026-04-18,2026,4,Abril,C007,Tailspin Toys,SMB,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Orden de compra,11,680.00,180.00,0.10,7480.00,748.00,6732.00,1980.00,4752.00,2026-08-05
VEN-00263,2026-02-05,2026,2,Febrero,C008,Wide World Importers,Enterprise,distribution,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Tarjeta,7,420.00,95.00,0.15,2940.00,441.00,2499.00,665.00,1834.00,2026-08-05
VEN-00264,2026-05-26,2026,5,Mayo,C002,Contoso Market,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Online,Cancelado,Orden de compra,4,420.00,95.00,0.10,1680.00,168.00,1512.00,380.00,1132.00,2026-08-05
VEN-00265,2026-05-03,2026,5,Mayo,C003,Fabrikam Digital,Corporate,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Partner,Pendiente,Transferencia,3,680.00,180.00,0.10,2040.00,204.00,1836.00,540.00,1296.00,2026-08-05
VEN-00266,2026-05-24,2026,5,Mayo,C003,Fabrikam Digital,Corporate,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Cancelado,Tarjeta,11,22.80,7.20,0.05,250.80,12.54,238.26,79.20,159.06,2026-08-05
VEN-00267,2026-03-17,2026,3,Marzo,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,12,13.70,4.10,0.05,164.40,8.22,156.18,49.20,106.98,2026-08-05
VEN-00268,2026-05-28,2026,5,Mayo,C010,Blue Yonder Airlines,Enterprise,travel,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Transferencia,6,420.00,95.00,0.10,2520.00,252.00,2268.00,570.00,1698.00,2026-08-05
VEN-00269,2026-04-26,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Orden de compra,5,22.80,7.20,0.00,114.00,0.00,114.00,36.00,78.00,2026-08-05
VEN-00270,2026-01-15,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Orden de compra,11,420.00,95.00,0.00,4620.00,0.00,4620.00,1045.00,3575.00,2026-08-05
VEN-00271,2026-03-17,2026,3,Marzo,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Tarjeta,10,13.70,4.10,0.03,137.00,4.11,132.89,41.00,91.89,2026-08-05
VEN-00272,2026-03-28,2026,3,Marzo,C002,Contoso Market,Enterprise,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,9,22.80,7.20,0.00,205.20,0.00,205.20,64.80,140.40,2026-08-05
VEN-00273,2026-06-01,2026,6,Junio,C006,Proseware Labs,SMB,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Orden de compra,3,820.00,510.00,0.10,2460.00,246.00,2214.00,1530.00,684.00,2026-08-05
VEN-00274,2026-04-05,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Pendiente,Tarjeta,4,1250.00,420.00,0.00,5000.00,0.00,5000.00,1680.00,3320.00,2026-08-05
VEN-00275,2026-01-17,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Pendiente,Tarjeta,7,13.70,4.10,0.05,95.90,4.79,91.10,28.70,62.40,2026-08-05
VEN-00276,2026-04-05,2026,4,Abril,C003,Fabrikam Digital,Corporate,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Pendiente,Transferencia,6,22.80,7.20,0.00,136.80,0.00,136.80,43.20,93.60,2026-08-05
VEN-00277,2026-06-23,2026,6,Junio,C009,Graphic Design Institute,Corporate,education,P008,Governance Advisory,Consulting,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Cancelado,Tarjeta,6,1250.00,420.00,0.15,7500.00,1125.00,6375.00,2520.00,3855.00,2026-08-05
VEN-00278,2026-03-20,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Cancelado,Tarjeta,7,13.70,4.10,0.08,95.90,7.67,88.23,28.70,59.53,2026-08-05
VEN-00279,2026-06-07,2026,6,Junio,C006,Proseware Labs,SMB,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Online,Completado,Orden de compra,11,310.00,155.00,0.08,3410.00,272.80,3137.20,1705.00,1432.20,2026-08-05
VEN-00280,2026-06-12,2026,6,Junio,C003,Fabrikam Digital,Corporate,technology,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,6,420.00,95.00,0.05,2520.00,126.00,2394.00,570.00,1824.00,2026-08-05
VEN-00281,2026-01-10,2026,1,Enero,C004,Adventure Works,Corporate,manufacturing,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Tarjeta,9,420.00,95.00,0.00,3780.00,0.00,3780.00,855.00,2925.00,2026-08-05
VEN-00282,2026-01-09,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,11,680.00,180.00,0.05,7480.00,374.00,7106.00,1980.00,5126.00,2026-08-05
VEN-00283,2026-05-19,2026,5,Mayo,C002,Contoso Market,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Online,Completado,Orden de compra,2,680.00,180.00,0.00,1360.00,0.00,1360.00,360.00,1000.00,2026-08-05
VEN-00284,2026-05-20,2026,5,Mayo,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Tarjeta,3,13.70,4.10,0.05,41.10,2.05,39.04,12.30,26.74,2026-08-05
VEN-00285,2026-02-23,2026,2,Febrero,C010,Blue Yonder Airlines,Enterprise,travel,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Completado,Orden de compra,2,1250.00,420.00,0.15,2500.00,375.00,2125.00,840.00,1285.00,2026-08-05
VEN-00286,2026-02-26,2026,2,Febrero,C009,Graphic Design Institute,Corporate,education,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Transferencia,5,820.00,510.00,0.03,4100.00,123.00,3977.00,2550.00,1427.00,2026-08-05
VEN-00287,2026-03-27,2026,3,Marzo,C003,Fabrikam Digital,Corporate,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Cancelado,Tarjeta,7,13.70,4.10,0.03,95.90,2.88,93.02,28.70,64.32,2026-08-05
VEN-00288,2026-01-01,2026,1,Enero,C009,Graphic Design Institute,Corporate,education,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Tarjeta,12,420.00,95.00,0.05,5040.00,252.00,4788.00,1140.00,3648.00,2026-08-05
VEN-00289,2026-04-11,2026,4,Abril,C001,Northwind Retail,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Cancelado,Transferencia,3,310.00,155.00,0.03,930.00,27.90,902.10,465.00,437.10,2026-08-05
VEN-00290,2026-05-02,2026,5,Mayo,C007,Tailspin Toys,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Orden de compra,3,820.00,510.00,0.08,2460.00,196.80,2263.20,1530.00,733.20,2026-08-05
VEN-00291,2026-05-05,2026,5,Mayo,C008,Wide World Importers,Enterprise,distribution,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Pendiente,Orden de compra,4,310.00,155.00,0.15,1240.00,186.00,1054.00,620.00,434.00,2026-08-05
VEN-00292,2026-01-13,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Orden de compra,2,13.70,4.10,0.15,27.40,4.11,23.29,8.20,15.09,2026-08-05
VEN-00293,2026-03-06,2026,3,Marzo,C005,Litware Stores,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Orden de compra,12,95.00,42.00,0.15,1140.00,171.00,969.00,504.00,465.00,2026-08-05
VEN-00294,2026-01-23,2026,1,Enero,C003,Fabrikam Digital,Corporate,technology,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Online,Pendiente,Orden de compra,10,1250.00,420.00,0.00,12500.00,0.00,12500.00,4200.00,8300.00,2026-08-05
VEN-00295,2026-04-05,2026,4,Abril,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Completado,Transferencia,3,22.80,7.20,0.00,68.40,0.00,68.40,21.60,46.80,2026-08-05
VEN-00296,2026-06-19,2026,6,Junio,C003,Fabrikam Digital,Corporate,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Cancelado,Orden de compra,3,680.00,180.00,0.05,2040.00,102.00,1938.00,540.00,1398.00,2026-08-05
VEN-00297,2026-02-16,2026,2,Febrero,C001,Northwind Retail,Enterprise,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Cancelado,Transferencia,8,95.00,42.00,0.10,760.00,76.00,684.00,336.00,348.00,2026-08-05
VEN-00298,2026-01-16,2026,1,Enero,C010,Blue Yonder Airlines,Enterprise,travel,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Online,Cancelado,Transferencia,1,420.00,95.00,0.10,420.00,42.00,378.00,95.00,283.00,2026-08-05
VEN-00299,2026-03-26,2026,3,Marzo,C007,Tailspin Toys,SMB,retail,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Transferencia,9,420.00,95.00,0.10,3780.00,378.00,3402.00,855.00,2547.00,2026-08-05
VEN-00300,2026-01-11,2026,1,Enero,C010,Blue Yonder Airlines,Enterprise,travel,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Orden de compra,8,680.00,180.00,0.08,5440.00,435.20,5004.80,1440.00,3564.80,2026-08-05
VEN-00301,2026-02-02,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Online,Cancelado,Tarjeta,10,420.00,95.00,0.00,4200.00,0.00,4200.00,950.00,3250.00,2026-08-05
VEN-00302,2026-01-25,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Partner,Pendiente,Orden de compra,2,22.80,7.20,0.05,45.60,2.28,43.32,14.40,28.92,2026-08-05
VEN-00303,2026-02-07,2026,2,Febrero,C007,Tailspin Toys,SMB,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Orden de compra,5,13.70,4.10,0.00,68.50,0.00,68.50,20.50,48.00,2026-08-05
VEN-00304,2026-05-09,2026,5,Mayo,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Tarjeta,2,13.70,4.10,0.10,27.40,2.74,24.66,8.20,16.46,2026-08-05
VEN-00305,2026-06-08,2026,6,Junio,C010,Blue Yonder Airlines,Enterprise,travel,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Tarjeta,9,95.00,42.00,0.08,855.00,68.40,786.60,378.00,408.60,2026-08-05
VEN-00306,2026-01-02,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Transferencia,8,310.00,155.00,0.05,2480.00,124.00,2356.00,1240.00,1116.00,2026-08-05
VEN-00307,2026-01-13,2026,1,Enero,C001,Northwind Retail,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Online,Completado,Transferencia,11,310.00,155.00,0.03,3410.00,102.30,3307.70,1705.00,1602.70,2026-08-05
VEN-00308,2026-04-17,2026,4,Abril,C004,Adventure Works,Corporate,manufacturing,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Tarjeta,1,1250.00,420.00,0.10,1250.00,125.00,1125.00,420.00,705.00,2026-08-05
VEN-00309,2026-01-30,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,12,680.00,180.00,0.08,8160.00,652.80,7507.20,2160.00,5347.20,2026-08-05
VEN-00310,2026-04-23,2026,4,Abril,C006,Proseware Labs,SMB,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Orden de compra,1,820.00,510.00,0.08,820.00,65.60,754.40,510.00,244.40,2026-08-05
VEN-00311,2026-03-22,2026,3,Marzo,C001,Northwind Retail,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Online,Cancelado,Transferencia,3,1250.00,420.00,0.15,3750.00,562.50,3187.50,1260.00,1927.50,2026-08-05
VEN-00312,2026-03-30,2026,3,Marzo,C008,Wide World Importers,Enterprise,distribution,P004,Azure Data Lake Storage,Storage,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Pendiente,Orden de compra,2,95.00,42.00,0.10,190.00,19.00,171.00,84.00,87.00,2026-08-05
VEN-00313,2026-03-17,2026,3,Marzo,C010,Blue Yonder Airlines,Enterprise,travel,P007,DP-600 Exam Prep,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Orden de compra,8,420.00,95.00,0.03,3360.00,100.80,3259.20,760.00,2499.20,2026-08-05
VEN-00314,2026-04-06,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Tarjeta,9,1250.00,420.00,0.15,11250.00,1687.50,9562.50,3780.00,5782.50,2026-08-05
VEN-00315,2026-02-23,2026,2,Febrero,C003,Fabrikam Digital,Corporate,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Online,Completado,Transferencia,4,13.70,4.10,0.08,54.80,4.38,50.42,16.40,34.02,2026-08-05
VEN-00316,2026-02-19,2026,2,Febrero,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Transferencia,11,22.80,7.20,0.10,250.80,25.08,225.72,79.20,146.52,2026-08-05
VEN-00317,2026-02-18,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Orden de compra,2,1250.00,420.00,0.00,2500.00,0.00,2500.00,840.00,1660.00,2026-08-05
VEN-00318,2026-01-20,2026,1,Enero,C008,Wide World Importers,Enterprise,distribution,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Completado,Transferencia,4,680.00,180.00,0.03,2720.00,81.60,2638.40,720.00,1918.40,2026-08-05
VEN-00319,2026-03-17,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Orden de compra,3,680.00,180.00,0.00,2040.00,0.00,2040.00,540.00,1500.00,2026-08-05
VEN-00320,2026-02-19,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Completado,Tarjeta,1,95.00,42.00,0.15,95.00,14.25,80.75,42.00,38.75,2026-08-05
VEN-00321,2026-02-08,2026,2,Febrero,C005,Litware Stores,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Partner,Cancelado,Transferencia,11,22.80,7.20,0.05,250.80,12.54,238.26,79.20,159.06,2026-08-05
VEN-00322,2026-02-21,2026,2,Febrero,C008,Wide World Importers,Enterprise,distribution,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Transferencia,1,310.00,155.00,0.05,310.00,15.50,294.50,155.00,139.50,2026-08-05
VEN-00323,2026-06-29,2026,6,Junio,C004,Adventure Works,Corporate,manufacturing,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Partner,Pendiente,Transferencia,4,680.00,180.00,0.00,2720.00,0.00,2720.00,720.00,2000.00,2026-08-05
VEN-00324,2026-04-15,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Tarjeta,1,95.00,42.00,0.15,95.00,14.25,80.75,42.00,38.75,2026-08-05
VEN-00325,2026-04-17,2026,4,Abril,C006,Proseware Labs,SMB,technology,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,9,1250.00,420.00,0.05,11250.00,562.50,10687.50,3780.00,6907.50,2026-08-05
VEN-00326,2026-01-19,2026,1,Enero,C006,Proseware Labs,SMB,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Tarjeta,5,680.00,180.00,0.00,3400.00,0.00,3400.00,900.00,2500.00,2026-08-05
VEN-00327,2026-06-18,2026,6,Junio,C007,Tailspin Toys,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Cancelado,Transferencia,5,1250.00,420.00,0.00,6250.00,0.00,6250.00,2100.00,4150.00,2026-08-05
VEN-00328,2026-05-04,2026,5,Mayo,C004,Adventure Works,Corporate,manufacturing,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Online,Completado,Tarjeta,5,13.70,4.10,0.10,68.50,6.85,61.65,20.50,41.15,2026-08-05
VEN-00329,2026-02-01,2026,2,Febrero,C008,Wide World Importers,Enterprise,distribution,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Marketplace,Completado,Transferencia,5,820.00,510.00,0.15,4100.00,615.00,3485.00,2550.00,935.00,2026-08-05
VEN-00330,2026-02-14,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Partner,Cancelado,Transferencia,12,95.00,42.00,0.03,1140.00,34.20,1105.80,504.00,601.80,2026-08-05
VEN-00331,2026-01-11,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,8,310.00,155.00,0.05,2480.00,124.00,2356.00,1240.00,1116.00,2026-08-05
VEN-00332,2026-04-10,2026,4,Abril,C009,Graphic Design Institute,Corporate,education,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Pendiente,Transferencia,10,13.70,4.10,0.15,137.00,20.55,116.45,41.00,75.45,2026-08-05
VEN-00333,2026-05-27,2026,5,Mayo,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Tarjeta,5,22.80,7.20,0.03,114.00,3.42,110.58,36.00,74.58,2026-08-05
VEN-00334,2026-05-18,2026,5,Mayo,C004,Adventure Works,Corporate,manufacturing,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,2,680.00,180.00,0.03,1360.00,40.80,1319.20,360.00,959.20,2026-08-05
VEN-00335,2026-03-13,2026,3,Marzo,C002,Contoso Market,Enterprise,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Cancelado,Tarjeta,2,95.00,42.00,0.00,190.00,0.00,190.00,84.00,106.00,2026-08-05
